pair_id,sentence,type,pronoun,preferred,noun,verb
0,Michael owned a dog ||| . The dog  ||| had a long tail.,negation,0,1,dog,own
16365,I doubt that Bill lost a shirt ||| . It  ||| was handmade.,factive,1,0,shirt,lose
16366,I know that Jennifer lost a shirt ||| . The shirt  ||| was appropriate for every occasion.,factive,0,1,shirt,lose
16366,I doubt that Jennifer lost a shirt ||| . The shirt  ||| was appropriate for every occasion.,factive,0,0,shirt,lose
16367,I know that Jennifer lost a shirt ||| . It  ||| was appropriate for every occasion.,factive,1,1,shirt,lose
16367,I doubt that Jennifer lost a shirt ||| . It  ||| was appropriate for every occasion.,factive,1,0,shirt,lose
16368,I know that Nancy lost a shirt ||| . The shirt  ||| was comfortable.,factive,0,1,shirt,lose
16368,I doubt that Nancy lost a shirt ||| . The shirt  ||| was comfortable.,factive,0,0,shirt,lose
16369,I know that Nancy lost a shirt ||| . It  ||| was comfortable.,factive,1,1,shirt,lose
16369,I doubt that Nancy lost a shirt ||| . It  ||| was comfortable.,factive,1,0,shirt,lose
16370,I know that Mary lost a shirt ||| . The shirt  ||| could fit in the drawer.,factive,0,1,shirt,lose
16370,I doubt that Mary lost a shirt ||| . The shirt  ||| could fit in the drawer.,factive,0,0,shirt,lose
16371,I know that Mary lost a shirt ||| . It  ||| could fit in the drawer.,factive,1,1,shirt,lose
16371,I doubt that Mary lost a shirt ||| . It  ||| could fit in the drawer.,factive,1,0,shirt,lose
16372,I know that John lost a shirt ||| . The shirt  ||| attracted many compliments.,factive,0,1,shirt,lose
16372,I doubt that John lost a shirt ||| . The shirt  ||| attracted many compliments.,factive,0,0,shirt,lose
16373,I know that John lost a shirt ||| . It  ||| attracted many compliments.,factive,1,1,shirt,lose
16373,I doubt that John lost a shirt ||| . It  ||| attracted many compliments.,factive,1,0,shirt,lose
16374,I know that Jessica lost a shirt ||| . The shirt  ||| required a complicated cleaning procedure.,factive,0,1,shirt,lose
16374,I doubt that Jessica lost a shirt ||| . The shirt  ||| required a complicated cleaning procedure.,factive,0,0,shirt,lose
16375,I know that Jessica lost a shirt ||| . It  ||| required a complicated cleaning procedure.,factive,1,1,shirt,lose
16375,I doubt that Jessica lost a shirt ||| . It  ||| required a complicated cleaning procedure.,factive,1,0,shirt,lose
16376,I know that Mary lost a shirt ||| . The shirt  ||| suited everyone.,factive,0,1,shirt,lose
16376,I doubt that Mary lost a shirt ||| . The shirt  ||| suited everyone.,factive,0,0,shirt,lose
16377,I know that Mary lost a shirt ||| . It  ||| suited everyone.,factive,1,1,shirt,lose
16377,I doubt that Mary lost a shirt ||| . It  ||| suited everyone.,factive,1,0,shirt,lose
16378,I know that Chris lost a shirt ||| . The shirt  ||| left stains.,factive,0,1,shirt,lose
16378,I doubt that Chris lost a shirt ||| . The shirt  ||| left stains.,factive,0,0,shirt,lose
16379,I know that Chris lost a shirt ||| . It  ||| left stains.,factive,1,1,shirt,lose
16379,I doubt that Chris lost a shirt ||| . It  ||| left stains.,factive,1,0,shirt,lose
16380,I know that Barbara borrowed a shirt ||| . The shirt  ||| was cheap.,factive,0,1,shirt,borrow
16380,I doubt that Barbara borrowed a shirt ||| . The shirt  ||| was cheap.,factive,0,0,shirt,borrow
16381,I know that Barbara borrowed a shirt ||| . It  ||| was cheap.,factive,1,1,shirt,borrow
16381,I doubt that Barbara borrowed a shirt ||| . It  ||| was cheap.,factive,1,0,shirt,borrow
16382,I know that Bill borrowed a shirt ||| . The shirt  ||| was from Europe.,factive,0,1,shirt,borrow
16382,I doubt that Bill borrowed a shirt ||| . The shirt  ||| was from Europe.,factive,0,0,shirt,borrow
16383,I know that Bill borrowed a shirt ||| . It  ||| was from Europe.,factive,1,1,shirt,borrow
16383,I doubt that Bill borrowed a shirt ||| . It  ||| was from Europe.,factive,1,0,shirt,borrow
16384,I know that Jennifer borrowed a shirt ||| . The shirt  ||| was handmade.,factive,0,1,shirt,borrow
16384,I doubt that Jennifer borrowed a shirt ||| . The shirt  ||| was handmade.,factive,0,0,shirt,borrow
16385,I know that Jennifer borrowed a shirt ||| . It  ||| was handmade.,factive,1,1,shirt,borrow
16385,I doubt that Jennifer borrowed a shirt ||| . It  ||| was handmade.,factive,1,0,shirt,borrow
16386,I know that Karen borrowed a shirt ||| . The shirt  ||| was appropriate for every occasion.,factive,0,1,shirt,borrow
16386,I doubt that Karen borrowed a shirt ||| . The shirt  ||| was appropriate for every occasion.,factive,0,0,shirt,borrow
16387,I know that Karen borrowed a shirt ||| . It  ||| was appropriate for every occasion.,factive,1,1,shirt,borrow
16387,I doubt that Karen borrowed a shirt ||| . It  ||| was appropriate for every occasion.,factive,1,0,shirt,borrow
16388,I know that Sarah borrowed a shirt ||| . The shirt  ||| was comfortable.,factive,0,1,shirt,borrow
16388,I doubt that Sarah borrowed a shirt ||| . The shirt  ||| was comfortable.,factive,0,0,shirt,borrow
16389,I know that Sarah borrowed a shirt ||| . It  ||| was comfortable.,factive,1,1,shirt,borrow
16389,I doubt that Sarah borrowed a shirt ||| . It  ||| was comfortable.,factive,1,0,shirt,borrow
16390,I know that Chris borrowed a shirt ||| . The shirt  ||| could fit in the drawer.,factive,0,1,shirt,borrow
16390,I doubt that Chris borrowed a shirt ||| . The shirt  ||| could fit in the drawer.,factive,0,0,shirt,borrow
16391,I know that Chris borrowed a shirt ||| . It  ||| could fit in the drawer.,factive,1,1,shirt,borrow
16391,I doubt that Chris borrowed a shirt ||| . It  ||| could fit in the drawer.,factive,1,0,shirt,borrow
16392,I know that David borrowed a shirt ||| . The shirt  ||| attracted many compliments.,factive,0,1,shirt,borrow
16392,I doubt that David borrowed a shirt ||| . The shirt  ||| attracted many compliments.,factive,0,0,shirt,borrow
16393,I know that David borrowed a shirt ||| . It  ||| attracted many compliments.,factive,1,1,shirt,borrow
16393,I doubt that David borrowed a shirt ||| . It  ||| attracted many compliments.,factive,1,0,shirt,borrow
16394,I know that James borrowed a shirt ||| . The shirt  ||| required a complicated cleaning procedure.,factive,0,1,shirt,borrow
16394,I doubt that James borrowed a shirt ||| . The shirt  ||| required a complicated cleaning procedure.,factive,0,0,shirt,borrow
16395,I know that James borrowed a shirt ||| . It  ||| required a complicated cleaning procedure.,factive,1,1,shirt,borrow
16395,I doubt that James borrowed a shirt ||| . It  ||| required a complicated cleaning procedure.,factive,1,0,shirt,borrow
16396,I know that David borrowed a shirt ||| . The shirt  ||| suited everyone.,factive,0,1,shirt,borrow
16396,I doubt that David borrowed a shirt ||| . The shirt  ||| suited everyone.,factive,0,0,shirt,borrow
16397,I know that David borrowed a shirt ||| . It  ||| suited everyone.,factive,1,1,shirt,borrow
16397,I doubt that David borrowed a shirt ||| . It  ||| suited everyone.,factive,1,0,shirt,borrow
16398,I know that John borrowed a shirt ||| . The shirt  ||| left stains.,factive,0,1,shirt,borrow
16398,I doubt that John borrowed a shirt ||| . The shirt  ||| left stains.,factive,0,0,shirt,borrow
16399,I know that John borrowed a shirt ||| . It  ||| left stains.,factive,1,1,shirt,borrow
16399,I doubt that John borrowed a shirt ||| . It  ||| left stains.,factive,1,0,shirt,borrow
16400,I know that Jennifer wore a bracelet ||| . The bracelet  ||| was cheap.,factive,0,1,bracelet,wear
16400,I doubt that Jennifer wore a bracelet ||| . The bracelet  ||| was cheap.,factive,0,0,bracelet,wear
16401,I know that Jennifer wore a bracelet ||| . It  ||| was cheap.,factive,1,1,bracelet,wear
16401,I doubt that Jennifer wore a bracelet ||| . It  ||| was cheap.,factive,1,0,bracelet,wear
16402,I know that Bob wore a bracelet ||| . The bracelet  ||| was from Europe.,factive,0,1,bracelet,wear
16402,I doubt that Bob wore a bracelet ||| . The bracelet  ||| was from Europe.,factive,0,0,bracelet,wear
16403,I know that Bob wore a bracelet ||| . It  ||| was from Europe.,factive,1,1,bracelet,wear
16403,I doubt that Bob wore a bracelet ||| . It  ||| was from Europe.,factive,1,0,bracelet,wear
16404,I know that Susan wore a bracelet ||| . The bracelet  ||| was handmade.,factive,0,1,bracelet,wear
16404,I doubt that Susan wore a bracelet ||| . The bracelet  ||| was handmade.,factive,0,0,bracelet,wear
16405,I know that Susan wore a bracelet ||| . It  ||| was handmade.,factive,1,1,bracelet,wear
16405,I doubt that Susan wore a bracelet ||| . It  ||| was handmade.,factive,1,0,bracelet,wear
16406,I know that Sarah wore a bracelet ||| . The bracelet  ||| was appropriate for every occasion.,factive,0,1,bracelet,wear
16406,I doubt that Sarah wore a bracelet ||| . The bracelet  ||| was appropriate for every occasion.,factive,0,0,bracelet,wear
16407,I know that Sarah wore a bracelet ||| . It  ||| was appropriate for every occasion.,factive,1,1,bracelet,wear
16407,I doubt that Sarah wore a bracelet ||| . It  ||| was appropriate for every occasion.,factive,1,0,bracelet,wear
16408,I know that James wore a bracelet ||| . The bracelet  ||| was comfortable.,factive,0,1,bracelet,wear
16408,I doubt that James wore a bracelet ||| . The bracelet  ||| was comfortable.,factive,0,0,bracelet,wear
16409,I know that James wore a bracelet ||| . It  ||| was comfortable.,factive,1,1,bracelet,wear
16409,I doubt that James wore a bracelet ||| . It  ||| was comfortable.,factive,1,0,bracelet,wear
16410,I know that Michael wore a bracelet ||| . The bracelet  ||| could fit in the drawer.,factive,0,1,bracelet,wear
16410,I doubt that Michael wore a bracelet ||| . The bracelet  ||| could fit in the drawer.,factive,0,0,bracelet,wear
16411,I know that Michael wore a bracelet ||| . It  ||| could fit in the drawer.,factive,1,1,bracelet,wear
16411,I doubt that Michael wore a bracelet ||| . It  ||| could fit in the drawer.,factive,1,0,bracelet,wear
16412,I know that John wore a bracelet ||| . The bracelet  ||| attracted many compliments.,factive,0,1,bracelet,wear
16412,I doubt that John wore a bracelet ||| . The bracelet  ||| attracted many compliments.,factive,0,0,bracelet,wear
16413,I know that John wore a bracelet ||| . It  ||| attracted many compliments.,factive,1,1,bracelet,wear
16413,I doubt that John wore a bracelet ||| . It  ||| attracted many compliments.,factive,1,0,bracelet,wear
16414,I know that Jessica wore a bracelet ||| . The bracelet  ||| required a complicated cleaning procedure.,factive,0,1,bracelet,wear
16414,I doubt that Jessica wore a bracelet ||| . The bracelet  ||| required a complicated cleaning procedure.,factive,0,0,bracelet,wear
16415,I know that Jessica wore a bracelet ||| . It  ||| required a complicated cleaning procedure.,factive,1,1,bracelet,wear
16415,I doubt that Jessica wore a bracelet ||| . It  ||| required a complicated cleaning procedure.,factive,1,0,bracelet,wear
16416,I know that Nancy wore a bracelet ||| . The bracelet  ||| suited everyone.,factive,0,1,bracelet,wear
16416,I doubt that Nancy wore a bracelet ||| . The bracelet  ||| suited everyone.,factive,0,0,bracelet,wear
16417,I know that Nancy wore a bracelet ||| . It  ||| suited everyone.,factive,1,1,bracelet,wear
16417,I doubt that Nancy wore a bracelet ||| . It  ||| suited everyone.,factive,1,0,bracelet,wear
16418,I know that Jessica wore a bracelet ||| . The bracelet  ||| left stains.,factive,0,1,bracelet,wear
16418,I doubt that Jessica wore a bracelet ||| . The bracelet  ||| left stains.,factive,0,0,bracelet,wear
16419,I know that Jessica wore a bracelet ||| . It  ||| left stains.,factive,1,1,bracelet,wear
16419,I doubt that Jessica wore a bracelet ||| . It  ||| left stains.,factive,1,0,bracelet,wear
16420,I know that John bought a bracelet ||| . The bracelet  ||| was cheap.,factive,0,1,bracelet,buy
16420,I doubt that John bought a bracelet ||| . The bracelet  ||| was cheap.,factive,0,0,bracelet,buy
16421,I know that John bought a bracelet ||| . It  ||| was cheap.,factive,1,1,bracelet,buy
16421,I doubt that John bought a bracelet ||| . It  ||| was cheap.,factive,1,0,bracelet,buy
16422,I know that Mary bought a bracelet ||| . The bracelet  ||| was from Europe.,factive,0,1,bracelet,buy
16422,I doubt that Mary bought a bracelet ||| . The bracelet  ||| was from Europe.,factive,0,0,bracelet,buy
16423,I know that Mary bought a bracelet ||| . It  ||| was from Europe.,factive,1,1,bracelet,buy
16423,I doubt that Mary bought a bracelet ||| . It  ||| was from Europe.,factive,1,0,bracelet,buy
16424,I know that Joseph bought a bracelet ||| . The bracelet  ||| was handmade.,factive,0,1,bracelet,buy
16424,I doubt that Joseph bought a bracelet ||| . The bracelet  ||| was handmade.,factive,0,0,bracelet,buy
16425,I know that Joseph bought a bracelet ||| . It  ||| was handmade.,factive,1,1,bracelet,buy
16425,I doubt that Joseph bought a bracelet ||| . It  ||| was handmade.,factive,1,0,bracelet,buy
16426,I know that Jessica bought a bracelet ||| . The bracelet  ||| was appropriate for every occasion.,factive,0,1,bracelet,buy
16426,I doubt that Jessica bought a bracelet ||| . The bracelet  ||| was appropriate for every occasion.,factive,0,0,bracelet,buy
16427,I know that Jessica bought a bracelet ||| . It  ||| was appropriate for every occasion.,factive,1,1,bracelet,buy
16427,I doubt that Jessica bought a bracelet ||| . It  ||| was appropriate for every occasion.,factive,1,0,bracelet,buy
16428,I know that Michael bought a bracelet ||| . The bracelet  ||| was comfortable.,factive,0,1,bracelet,buy
16428,I doubt that Michael bought a bracelet ||| . The bracelet  ||| was comfortable.,factive,0,0,bracelet,buy
16429,I know that Michael bought a bracelet ||| . It  ||| was comfortable.,factive,1,1,bracelet,buy
16429,I doubt that Michael bought a bracelet ||| . It  ||| was comfortable.,factive,1,0,bracelet,buy
16430,I know that Michael bought a bracelet ||| . The bracelet  ||| could fit in the drawer.,factive,0,1,bracelet,buy
16430,I doubt that Michael bought a bracelet ||| . The bracelet  ||| could fit in the drawer.,factive,0,0,bracelet,buy
16431,I know that Michael bought a bracelet ||| . It  ||| could fit in the drawer.,factive,1,1,bracelet,buy
16431,I doubt that Michael bought a bracelet ||| . It  ||| could fit in the drawer.,factive,1,0,bracelet,buy
16432,I know that Bill bought a bracelet ||| . The bracelet  ||| attracted many compliments.,factive,0,1,bracelet,buy
16432,I doubt that Bill bought a bracelet ||| . The bracelet  ||| attracted many compliments.,factive,0,0,bracelet,buy
16433,I know that Bill bought a bracelet ||| . It  ||| attracted many compliments.,factive,1,1,bracelet,buy
16433,I doubt that Bill bought a bracelet ||| . It  ||| attracted many compliments.,factive,1,0,bracelet,buy
16434,I know that Karen bought a bracelet ||| . The bracelet  ||| required a complicated cleaning procedure.,factive,0,1,bracelet,buy
16434,I doubt that Karen bought a bracelet ||| . The bracelet  ||| required a complicated cleaning procedure.,factive,0,0,bracelet,buy
16435,I know that Karen bought a bracelet ||| . It  ||| required a complicated cleaning procedure.,factive,1,1,bracelet,buy
16435,I doubt that Karen bought a bracelet ||| . It  ||| required a complicated cleaning procedure.,factive,1,0,bracelet,buy
