pair_id,sentence,type,pronoun,preferred,noun,verb
0,Michael owned a dog |||  and the dog  ||| had a long tail.,negation,0,1,dog,own
16554,I know that James altered a bracelet |||  and the bracelet  ||| required a complicated cleaning procedure.,factive,0,1,bracelet,alter
16554,I doubt that James altered a bracelet |||  and the bracelet  ||| required a complicated cleaning procedure.,factive,0,0,bracelet,alter
16555,I know that James altered a bracelet |||  and it  ||| required a complicated cleaning procedure.,factive,1,1,bracelet,alter
16555,I doubt that James altered a bracelet |||  and it  ||| required a complicated cleaning procedure.,factive,1,0,bracelet,alter
16556,I know that Sarah altered a bracelet |||  and the bracelet  ||| suited everyone.,factive,0,1,bracelet,alter
16556,I doubt that Sarah altered a bracelet |||  and the bracelet  ||| suited everyone.,factive,0,0,bracelet,alter
16557,I know that Sarah altered a bracelet |||  and it  ||| suited everyone.,factive,1,1,bracelet,alter
16557,I doubt that Sarah altered a bracelet |||  and it  ||| suited everyone.,factive,1,0,bracelet,alter
16558,I know that Jessica altered a bracelet |||  and the bracelet  ||| left stains.,factive,0,1,bracelet,alter
16558,I doubt that Jessica altered a bracelet |||  and the bracelet  ||| left stains.,factive,0,0,bracelet,alter
16559,I know that Jessica altered a bracelet |||  and it  ||| left stains.,factive,1,1,bracelet,alter
16559,I doubt that Jessica altered a bracelet |||  and it  ||| left stains.,factive,1,0,bracelet,alter
16560,I know that John lost a bracelet |||  and the bracelet  ||| was cheap.,factive,0,1,bracelet,lose
16560,I doubt that John lost a bracelet |||  and the bracelet  ||| was cheap.,factive,0,0,bracelet,lose
16561,I know that John lost a bracelet |||  and it  ||| was cheap.,factive,1,1,bracelet,lose
16561,I doubt that John lost a bracelet |||  and it  ||| was cheap.,factive,1,0,bracelet,lose
16562,I know that David lost a bracelet |||  and the bracelet  ||| was from Europe.,factive,0,1,bracelet,lose
16562,I doubt that David lost a bracelet |||  and the bracelet  ||| was from Europe.,factive,0,0,bracelet,lose
16563,I know that David lost a bracelet |||  and it  ||| was from Europe.,factive,1,1,bracelet,lose
16563,I doubt that David lost a bracelet |||  and it  ||| was from Europe.,factive,1,0,bracelet,lose
16564,I know that John lost a bracelet |||  and the bracelet  ||| was handmade.,factive,0,1,bracelet,lose
16564,I doubt that John lost a bracelet |||  and the bracelet  ||| was handmade.,factive,0,0,bracelet,lose
16565,I know that John lost a bracelet |||  and it  ||| was handmade.,factive,1,1,bracelet,lose
16565,I doubt that John lost a bracelet |||  and it  ||| was handmade.,factive,1,0,bracelet,lose
16566,I know that Chris lost a bracelet |||  and the bracelet  ||| was appropriate for every occasion.,factive,0,1,bracelet,lose
16566,I doubt that Chris lost a bracelet |||  and the bracelet  ||| was appropriate for every occasion.,factive,0,0,bracelet,lose
16567,I know that Chris lost a bracelet |||  and it  ||| was appropriate for every occasion.,factive,1,1,bracelet,lose
16567,I doubt that Chris lost a bracelet |||  and it  ||| was appropriate for every occasion.,factive,1,0,bracelet,lose
16568,I know that Thomas lost a bracelet |||  and the bracelet  ||| was comfortable.,factive,0,1,bracelet,lose
16568,I doubt that Thomas lost a bracelet |||  and the bracelet  ||| was comfortable.,factive,0,0,bracelet,lose
16569,I know that Thomas lost a bracelet |||  and it  ||| was comfortable.,factive,1,1,bracelet,lose
16569,I doubt that Thomas lost a bracelet |||  and it  ||| was comfortable.,factive,1,0,bracelet,lose
16570,I know that Thomas lost a bracelet |||  and the bracelet  ||| could fit in the drawer.,factive,0,1,bracelet,lose
16570,I doubt that Thomas lost a bracelet |||  and the bracelet  ||| could fit in the drawer.,factive,0,0,bracelet,lose
16571,I know that Thomas lost a bracelet |||  and it  ||| could fit in the drawer.,factive,1,1,bracelet,lose
16571,I doubt that Thomas lost a bracelet |||  and it  ||| could fit in the drawer.,factive,1,0,bracelet,lose
16572,I know that Thomas lost a bracelet |||  and the bracelet  ||| attracted many compliments.,factive,0,1,bracelet,lose
16572,I doubt that Thomas lost a bracelet |||  and the bracelet  ||| attracted many compliments.,factive,0,0,bracelet,lose
16573,I know that Thomas lost a bracelet |||  and it  ||| attracted many compliments.,factive,1,1,bracelet,lose
16573,I doubt that Thomas lost a bracelet |||  and it  ||| attracted many compliments.,factive,1,0,bracelet,lose
16574,I know that Karen lost a bracelet |||  and the bracelet  ||| required a complicated cleaning procedure.,factive,0,1,bracelet,lose
16574,I doubt that Karen lost a bracelet |||  and the bracelet  ||| required a complicated cleaning procedure.,factive,0,0,bracelet,lose
16575,I know that Karen lost a bracelet |||  and it  ||| required a complicated cleaning procedure.,factive,1,1,bracelet,lose
16575,I doubt that Karen lost a bracelet |||  and it  ||| required a complicated cleaning procedure.,factive,1,0,bracelet,lose
16576,I know that Barbara lost a bracelet |||  and the bracelet  ||| suited everyone.,factive,0,1,bracelet,lose
16576,I doubt that Barbara lost a bracelet |||  and the bracelet  ||| suited everyone.,factive,0,0,bracelet,lose
16577,I know that Barbara lost a bracelet |||  and it  ||| suited everyone.,factive,1,1,bracelet,lose
16577,I doubt that Barbara lost a bracelet |||  and it  ||| suited everyone.,factive,1,0,bracelet,lose
16578,I know that Barbara lost a bracelet |||  and the bracelet  ||| left stains.,factive,0,1,bracelet,lose
16578,I doubt that Barbara lost a bracelet |||  and the bracelet  ||| left stains.,factive,0,0,bracelet,lose
16579,I know that Barbara lost a bracelet |||  and it  ||| left stains.,factive,1,1,bracelet,lose
16579,I doubt that Barbara lost a bracelet |||  and it  ||| left stains.,factive,1,0,bracelet,lose
16580,I know that Chris borrowed a bracelet |||  and the bracelet  ||| was cheap.,factive,0,1,bracelet,borrow
16580,I doubt that Chris borrowed a bracelet |||  and the bracelet  ||| was cheap.,factive,0,0,bracelet,borrow
16581,I know that Chris borrowed a bracelet |||  and it  ||| was cheap.,factive,1,1,bracelet,borrow
16581,I doubt that Chris borrowed a bracelet |||  and it  ||| was cheap.,factive,1,0,bracelet,borrow
16582,I know that Thomas borrowed a bracelet |||  and the bracelet  ||| was from Europe.,factive,0,1,bracelet,borrow
16582,I doubt that Thomas borrowed a bracelet |||  and the bracelet  ||| was from Europe.,factive,0,0,bracelet,borrow
16583,I know that Thomas borrowed a bracelet |||  and it  ||| was from Europe.,factive,1,1,bracelet,borrow
16583,I doubt that Thomas borrowed a bracelet |||  and it  ||| was from Europe.,factive,1,0,bracelet,borrow
16584,I know that Mary borrowed a bracelet |||  and the bracelet  ||| was handmade.,factive,0,1,bracelet,borrow
16584,I doubt that Mary borrowed a bracelet |||  and the bracelet  ||| was handmade.,factive,0,0,bracelet,borrow
16585,I know that Mary borrowed a bracelet |||  and it  ||| was handmade.,factive,1,1,bracelet,borrow
16585,I doubt that Mary borrowed a bracelet |||  and it  ||| was handmade.,factive,1,0,bracelet,borrow
16586,I know that Elizabeth borrowed a bracelet |||  and the bracelet  ||| was appropriate for every occasion.,factive,0,1,bracelet,borrow
16586,I doubt that Elizabeth borrowed a bracelet |||  and the bracelet  ||| was appropriate for every occasion.,factive,0,0,bracelet,borrow
16587,I know that Elizabeth borrowed a bracelet |||  and it  ||| was appropriate for every occasion.,factive,1,1,bracelet,borrow
16587,I doubt that Elizabeth borrowed a bracelet |||  and it  ||| was appropriate for every occasion.,factive,1,0,bracelet,borrow
16588,I know that Linda borrowed a bracelet |||  and the bracelet  ||| was comfortable.,factive,0,1,bracelet,borrow
16588,I doubt that Linda borrowed a bracelet |||  and the bracelet  ||| was comfortable.,factive,0,0,bracelet,borrow
16589,I know that Linda borrowed a bracelet |||  and it  ||| was comfortable.,factive,1,1,bracelet,borrow
16589,I doubt that Linda borrowed a bracelet |||  and it  ||| was comfortable.,factive,1,0,bracelet,borrow
16590,I know that Chris borrowed a bracelet |||  and the bracelet  ||| could fit in the drawer.,factive,0,1,bracelet,borrow
16590,I doubt that Chris borrowed a bracelet |||  and the bracelet  ||| could fit in the drawer.,factive,0,0,bracelet,borrow
16591,I know that Chris borrowed a bracelet |||  and it  ||| could fit in the drawer.,factive,1,1,bracelet,borrow
16591,I doubt that Chris borrowed a bracelet |||  and it  ||| could fit in the drawer.,factive,1,0,bracelet,borrow
16592,I know that Joseph borrowed a bracelet |||  and the bracelet  ||| attracted many compliments.,factive,0,1,bracelet,borrow
16592,I doubt that Joseph borrowed a bracelet |||  and the bracelet  ||| attracted many compliments.,factive,0,0,bracelet,borrow
16593,I know that Joseph borrowed a bracelet |||  and it  ||| attracted many compliments.,factive,1,1,bracelet,borrow
16593,I doubt that Joseph borrowed a bracelet |||  and it  ||| attracted many compliments.,factive,1,0,bracelet,borrow
16594,I know that Susan borrowed a bracelet |||  and the bracelet  ||| required a complicated cleaning procedure.,factive,0,1,bracelet,borrow
16594,I doubt that Susan borrowed a bracelet |||  and the bracelet  ||| required a complicated cleaning procedure.,factive,0,0,bracelet,borrow
16595,I know that Susan borrowed a bracelet |||  and it  ||| required a complicated cleaning procedure.,factive,1,1,bracelet,borrow
16595,I doubt that Susan borrowed a bracelet |||  and it  ||| required a complicated cleaning procedure.,factive,1,0,bracelet,borrow
16596,I know that Chris borrowed a bracelet |||  and the bracelet  ||| suited everyone.,factive,0,1,bracelet,borrow
16596,I doubt that Chris borrowed a bracelet |||  and the bracelet  ||| suited everyone.,factive,0,0,bracelet,borrow
16597,I know that Chris borrowed a bracelet |||  and it  ||| suited everyone.,factive,1,1,bracelet,borrow
16597,I doubt that Chris borrowed a bracelet |||  and it  ||| suited everyone.,factive,1,0,bracelet,borrow
16598,I know that Karen borrowed a bracelet |||  and the bracelet  ||| left stains.,factive,0,1,bracelet,borrow
16598,I doubt that Karen borrowed a bracelet |||  and the bracelet  ||| left stains.,factive,0,0,bracelet,borrow
16599,I know that Karen borrowed a bracelet |||  and it  ||| left stains.,factive,1,1,bracelet,borrow
16599,I doubt that Karen borrowed a bracelet |||  and it  ||| left stains.,factive,1,0,bracelet,borrow
16600,I know that David wore a ring |||  and the ring  ||| was cheap.,factive,0,1,ring,wear
16600,I doubt that David wore a ring |||  and the ring  ||| was cheap.,factive,0,0,ring,wear
16601,I know that David wore a ring |||  and it  ||| was cheap.,factive,1,1,ring,wear
16601,I doubt that David wore a ring |||  and it  ||| was cheap.,factive,1,0,ring,wear
16602,I know that Nancy wore a ring |||  and the ring  ||| was from Europe.,factive,0,1,ring,wear
16602,I doubt that Nancy wore a ring |||  and the ring  ||| was from Europe.,factive,0,0,ring,wear
16603,I know that Nancy wore a ring |||  and it  ||| was from Europe.,factive,1,1,ring,wear
16603,I doubt that Nancy wore a ring |||  and it  ||| was from Europe.,factive,1,0,ring,wear
16604,I know that Chris wore a ring |||  and the ring  ||| was handmade.,factive,0,1,ring,wear
16604,I doubt that Chris wore a ring |||  and the ring  ||| was handmade.,factive,0,0,ring,wear
16605,I know that Chris wore a ring |||  and it  ||| was handmade.,factive,1,1,ring,wear
16605,I doubt that Chris wore a ring |||  and it  ||| was handmade.,factive,1,0,ring,wear
16606,I know that Bill wore a ring |||  and the ring  ||| was appropriate for every occasion.,factive,0,1,ring,wear
16606,I doubt that Bill wore a ring |||  and the ring  ||| was appropriate for every occasion.,factive,0,0,ring,wear
16607,I know that Bill wore a ring |||  and it  ||| was appropriate for every occasion.,factive,1,1,ring,wear
16607,I doubt that Bill wore a ring |||  and it  ||| was appropriate for every occasion.,factive,1,0,ring,wear
16608,I know that Sarah wore a ring |||  and the ring  ||| was comfortable.,factive,0,1,ring,wear
16608,I doubt that Sarah wore a ring |||  and the ring  ||| was comfortable.,factive,0,0,ring,wear
16609,I know that Sarah wore a ring |||  and it  ||| was comfortable.,factive,1,1,ring,wear
16609,I doubt that Sarah wore a ring |||  and it  ||| was comfortable.,factive,1,0,ring,wear
16610,I know that Bob wore a ring |||  and the ring  ||| could fit in the drawer.,factive,0,1,ring,wear
16610,I doubt that Bob wore a ring |||  and the ring  ||| could fit in the drawer.,factive,0,0,ring,wear
16611,I know that Bob wore a ring |||  and it  ||| could fit in the drawer.,factive,1,1,ring,wear
16611,I doubt that Bob wore a ring |||  and it  ||| could fit in the drawer.,factive,1,0,ring,wear
16612,I know that Thomas wore a ring |||  and the ring  ||| attracted many compliments.,factive,0,1,ring,wear
16612,I doubt that Thomas wore a ring |||  and the ring  ||| attracted many compliments.,factive,0,0,ring,wear
16613,I know that Thomas wore a ring |||  and it  ||| attracted many compliments.,factive,1,1,ring,wear
16613,I doubt that Thomas wore a ring |||  and it  ||| attracted many compliments.,factive,1,0,ring,wear
16614,I know that Karen wore a ring |||  and the ring  ||| required a complicated cleaning procedure.,factive,0,1,ring,wear
16614,I doubt that Karen wore a ring |||  and the ring  ||| required a complicated cleaning procedure.,factive,0,0,ring,wear
