pair_id,sentence,type,pronoun,preferred,noun,ll
16077,I know that David leased a car and its rear mirror was dirty.,factive,1,1,car,29.094257
16077,I doubt that David leased a car and its rear mirror was dirty.,factive,1,0,car,30.329517
16078,I know that Nancy leased a car and the car made squeaky noises.,factive,0,1,car,27.918018
16078,I doubt that Nancy leased a car and the car made squeaky noises.,factive,0,0,car,27.972466
16079,I know that Nancy leased a car and it made squeaky noises.,factive,1,1,car,25.38958
16079,I doubt that Nancy leased a car and it made squeaky noises.,factive,1,0,car,26.273731
16080,I know that Sarah acquired a car and the car was blue.,factive,0,1,car,17.973972
16080,I doubt that Sarah acquired a car and the car was blue.,factive,0,0,car,19.262465
16081,I know that Sarah acquired a car and it was blue.,factive,1,1,car,15.648529
16081,I doubt that Sarah acquired a car and it was blue.,factive,1,0,car,17.187399
16082,I know that Linda acquired a car and the car was fast.,factive,0,1,car,18.501898
16082,I doubt that Linda acquired a car and the car was fast.,factive,0,0,car,20.469988
16083,I know that Linda acquired a car and it was fast.,factive,1,1,car,14.4737425
16083,I doubt that Linda acquired a car and it was fast.,factive,1,0,car,16.6227
16084,I know that Karen acquired a car and the car was slow.,factive,0,1,car,17.231668
16084,I doubt that Karen acquired a car and the car was slow.,factive,0,0,car,18.4809
16085,I know that Karen acquired a car and it was slow.,factive,1,1,car,13.928245
16085,I doubt that Karen acquired a car and it was slow.,factive,1,0,car,15.395395
16086,I know that Nancy acquired a car and the car was eco-friendly.,factive,0,1,car,23.375366
16086,I doubt that Nancy acquired a car and the car was eco-friendly.,factive,0,0,car,23.93733
16087,I know that Nancy acquired a car and it was eco-friendly.,factive,1,1,car,19.886686
16087,I doubt that Nancy acquired a car and it was eco-friendly.,factive,1,0,car,20.734581
16088,I know that James acquired a car and the car was expensive.,factive,0,1,car,15.230526
16088,I doubt that James acquired a car and the car was expensive.,factive,0,0,car,17.22844
16089,I know that James acquired a car and it was expensive.,factive,1,1,car,11.729276
16089,I doubt that James acquired a car and it was expensive.,factive,1,0,car,13.665314
16090,I know that Bill acquired a car and the car had a flat tire.,factive,0,1,car,20.85656
16090,I doubt that Bill acquired a car and the car had a flat tire.,factive,0,0,car,21.946049
16091,I know that Bill acquired a car and it had a flat tire.,factive,1,1,car,18.356718
16091,I doubt that Bill acquired a car and it had a flat tire.,factive,1,0,car,19.146257
16092,I know that Richard acquired a car and the car could seat multiple people.,factive,0,1,car,28.041359
16092,I doubt that Richard acquired a car and the car could seat multiple people.,factive,0,0,car,28.271645
16093,I know that Richard acquired a car and it could seat multiple people.,factive,1,1,car,25.308056
16093,I doubt that Richard acquired a car and it could seat multiple people.,factive,1,0,car,25.091507
16094,I know that James acquired a car and the car required a special cable.,factive,0,1,car,30.315735
16094,I doubt that James acquired a car and the car required a special cable.,factive,0,0,car,30.120539
16095,I know that James acquired a car and it required a special cable.,factive,1,1,car,27.649864
16095,I doubt that James acquired a car and it required a special cable.,factive,1,0,car,27.559174
16096,I know that Susan acquired a car and the car's rear mirror was dirty.,factive,0,1,car,31.157328
16096,I doubt that Susan acquired a car and the car's rear mirror was dirty.,factive,0,0,car,33.47103
16097,I know that Susan acquired a car and its rear mirror was dirty.,factive,1,1,car,29.057549
16097,I doubt that Susan acquired a car and its rear mirror was dirty.,factive,1,0,car,31.389261
16098,I know that Sarah acquired a car and the car made squeaky noises.,factive,0,1,car,29.221104
16098,I doubt that Sarah acquired a car and the car made squeaky noises.,factive,0,0,car,30.249655
16099,I know that Sarah acquired a car and it made squeaky noises.,factive,1,1,car,26.412434
16099,I doubt that Sarah acquired a car and it made squeaky noises.,factive,1,0,car,27.550983
16100,I know that James destroyed a car and the car was blue.,factive,0,1,car,18.402693
16100,I doubt that James destroyed a car and the car was blue.,factive,0,0,car,19.275864
16101,I know that James destroyed a car and it was blue.,factive,1,1,car,16.619734
16101,I doubt that James destroyed a car and it was blue.,factive,1,0,car,17.924625
16102,I know that Elizabeth destroyed a car and the car was fast.,factive,0,1,car,20.36921
16102,I doubt that Elizabeth destroyed a car and the car was fast.,factive,0,0,car,20.585354
16103,I know that Elizabeth destroyed a car and it was fast.,factive,1,1,car,16.494368
16103,I doubt that Elizabeth destroyed a car and it was fast.,factive,1,0,car,17.463615
16104,I know that James destroyed a car and the car was slow.,factive,0,1,car,18.209051
16104,I doubt that James destroyed a car and the car was slow.,factive,0,0,car,18.551313
16105,I know that James destroyed a car and it was slow.,factive,1,1,car,15.43992
16105,I doubt that James destroyed a car and it was slow.,factive,1,0,car,16.195858
16106,I know that Nancy destroyed a car and the car was eco-friendly.,factive,0,1,car,23.834473
16106,I doubt that Nancy destroyed a car and the car was eco-friendly.,factive,0,0,car,23.068888
16107,I know that Nancy destroyed a car and it was eco-friendly.,factive,1,1,car,20.453978
16107,I doubt that Nancy destroyed a car and it was eco-friendly.,factive,1,0,car,19.983458
16108,I know that James destroyed a car and the car was expensive.,factive,0,1,car,18.539913
16108,I doubt that James destroyed a car and the car was expensive.,factive,0,0,car,18.938704
16109,I know that James destroyed a car and it was expensive.,factive,1,1,car,14.449328
16109,I doubt that James destroyed a car and it was expensive.,factive,1,0,car,15.267624
16110,I know that Richard destroyed a car and the car had a flat tire.,factive,0,1,car,21.22802
16110,I doubt that Richard destroyed a car and the car had a flat tire.,factive,0,0,car,21.488499
16111,I know that Richard destroyed a car and it had a flat tire.,factive,1,1,car,19.41831
16111,I doubt that Richard destroyed a car and it had a flat tire.,factive,1,0,car,19.355782
16112,I know that Chris destroyed a car and the car could seat multiple people.,factive,0,1,car,28.656643
16112,I doubt that Chris destroyed a car and the car could seat multiple people.,factive,0,0,car,28.452755
16113,I know that Chris destroyed a car and it could seat multiple people.,factive,1,1,car,26.548744
16113,I doubt that Chris destroyed a car and it could seat multiple people.,factive,1,0,car,25.590809
16114,I know that Jessica destroyed a car and the car required a special cable.,factive,0,1,car,33.38813
16114,I doubt that Jessica destroyed a car and the car required a special cable.,factive,0,0,car,32.706074
16115,I know that Jessica destroyed a car and it required a special cable.,factive,1,1,car,29.564959
16115,I doubt that Jessica destroyed a car and it required a special cable.,factive,1,0,car,28.58326
16116,I know that David destroyed a car and the car's rear mirror was dirty.,factive,0,1,car,31.629517
16116,I doubt that David destroyed a car and the car's rear mirror was dirty.,factive,0,0,car,33.404915
16117,I know that David destroyed a car and its rear mirror was dirty.,factive,1,1,car,31.837631
16117,I doubt that David destroyed a car and its rear mirror was dirty.,factive,1,0,car,32.900654
16118,I know that Susan destroyed a car and the car made squeaky noises.,factive,0,1,car,31.090899
16118,I doubt that Susan destroyed a car and the car made squeaky noises.,factive,0,0,car,31.951206
16119,I know that Susan destroyed a car and it made squeaky noises.,factive,1,1,car,27.64016
16119,I doubt that Susan destroyed a car and it made squeaky noises.,factive,1,0,car,28.595768
16120,I know that Karen stole a car and the car was blue.,factive,0,1,car,18.572968
16120,I doubt that Karen stole a car and the car was blue.,factive,0,0,car,19.150438
16121,I know that Karen stole a car and it was blue.,factive,1,1,car,16.138247
16121,I doubt that Karen stole a car and it was blue.,factive,1,0,car,17.275696
16122,I know that John stole a car and the car was fast.,factive,0,1,car,19.903156
16122,I doubt that John stole a car and the car was fast.,factive,0,0,car,20.911438
16123,I know that John stole a car and it was fast.,factive,1,1,car,15.417727
16123,I doubt that John stole a car and it was fast.,factive,1,0,car,17.198605
16124,I know that Jennifer stole a car and the car was slow.,factive,0,1,car,17.900986
16124,I doubt that Jennifer stole a car and the car was slow.,factive,0,0,car,18.738726
16125,I know that Jennifer stole a car and it was slow.,factive,1,1,car,14.536667
16125,I doubt that Jennifer stole a car and it was slow.,factive,1,0,car,16.123035
16126,I know that Elizabeth stole a car and the car was eco-friendly.,factive,0,1,car,25.718521
16126,I doubt that Elizabeth stole a car and the car was eco-friendly.,factive,0,0,car,25.41189
16127,I know that Elizabeth stole a car and it was eco-friendly.,factive,1,1,car,21.813396
16127,I doubt that Elizabeth stole a car and it was eco-friendly.,factive,1,0,car,21.696428
16128,I know that Sarah stole a car and the car was expensive.,factive,0,1,car,17.105766
16128,I doubt that Sarah stole a car and the car was expensive.,factive,0,0,car,18.011023
16129,I know that Sarah stole a car and it was expensive.,factive,1,1,car,13.315929
16129,I doubt that Sarah stole a car and it was expensive.,factive,1,0,car,14.717131
16130,I know that Jennifer stole a car and the car had a flat tire.,factive,0,1,car,20.63709
16130,I doubt that Jennifer stole a car and the car had a flat tire.,factive,0,0,car,21.17298
16131,I know that Jennifer stole a car and it had a flat tire.,factive,1,1,car,18.426968
16131,I doubt that Jennifer stole a car and it had a flat tire.,factive,1,0,car,18.988972
16132,I know that Karen stole a car and the car could seat multiple people.,factive,0,1,car,29.003738
16132,I doubt that Karen stole a car and the car could seat multiple people.,factive,0,0,car,28.985346
16133,I know that Karen stole a car and it could seat multiple people.,factive,1,1,car,27.313011
16133,I doubt that Karen stole a car and it could seat multiple people.,factive,1,0,car,26.78434
16134,I know that Linda stole a car and the car required a special cable.,factive,0,1,car,33.913578
16134,I doubt that Linda stole a car and the car required a special cable.,factive,0,0,car,33.36377
16135,I know that Linda stole a car and it required a special cable.,factive,1,1,car,30.332111
16135,I doubt that Linda stole a car and it required a special cable.,factive,1,0,car,30.047253
16136,I know that Susan stole a car and the car's rear mirror was dirty.,factive,0,1,car,30.728575
16136,I doubt that Susan stole a car and the car's rear mirror was dirty.,factive,0,0,car,33.149445
16137,I know that Susan stole a car and its rear mirror was dirty.,factive,1,1,car,30.969742
16137,I doubt that Susan stole a car and its rear mirror was dirty.,factive,1,0,car,33.069946
16138,I know that Barbara stole a car and the car made squeaky noises.,factive,0,1,car,30.850342
16138,I doubt that Barbara stole a car and the car made squeaky noises.,factive,0,0,car,31.891972
16139,I know that Barbara stole a car and it made squeaky noises.,factive,1,1,car,26.709442
16139,I doubt that Barbara stole a car and it made squeaky noises.,factive,1,0,car,28.23788
