pair_id,sentence,type,pronoun,preferred,ll
18352,I know that Jessica stained a desk. The desk stood out.,factive,0,1,21.193386
18352,I doubt that Jessica stained a desk. The desk stood out.,factive,0,0,20.804306
18353,I know that Jessica stained a desk. It stood out.,factive,1,1,15.308132
18353,I doubt that Jessica stained a desk. It stood out.,factive,1,0,15.226006
18354,I know that Bill stained a desk. The desk made the apartment homely.,factive,0,1,40.608627
18354,I doubt that Bill stained a desk. The desk made the apartment homely.,factive,0,0,39.579575
18355,I know that Bill stained a desk. It made the apartment homely.,factive,1,1,36.3492
18355,I doubt that Bill stained a desk. It made the apartment homely.,factive,1,0,35.72826
18356,I know that Richard stained a desk. The desk required special care.,factive,0,1,25.518305
18356,I doubt that Richard stained a desk. The desk required special care.,factive,0,0,25.157713
18357,I know that Richard stained a desk. It required special care.,factive,1,1,21.602335
18357,I doubt that Richard stained a desk. It required special care.,factive,1,0,21.517319
18358,I know that Linda stained a desk. The desk came from Asia.,factive,0,1,27.688469
18358,I doubt that Linda stained a desk. The desk came from Asia.,factive,0,0,27.579338
18359,I know that Linda stained a desk. It came from Asia.,factive,1,1,21.6669
18359,I doubt that Linda stained a desk. It came from Asia.,factive,1,0,21.821102
18360,I know that Linda scratched a desk. The desk was valuable.,factive,0,1,20.063276
18360,I doubt that Linda scratched a desk. The desk was valuable.,factive,0,0,20.708935
18361,I know that Linda scratched a desk. It was valuable.,factive,1,1,15.164625
18361,I doubt that Linda scratched a desk. It was valuable.,factive,1,0,15.666466
18362,I know that Bill scratched a desk. The desk was an antique.,factive,0,1,21.316181
18362,I doubt that Bill scratched a desk. The desk was an antique.,factive,0,0,21.709387
18363,I know that Bill scratched a desk. It was an antique.,factive,1,1,15.215958
18363,I doubt that Bill scratched a desk. It was an antique.,factive,1,0,15.728439
18364,I know that Mary scratched a desk. The desk was made to order.,factive,0,1,25.66153
18364,I doubt that Mary scratched a desk. The desk was made to order.,factive,0,0,25.569284
18365,I know that Mary scratched a desk. It was made to order.,factive,1,1,20.734062
18365,I doubt that Mary scratched a desk. It was made to order.,factive,1,0,20.999868
18366,I know that Susan scratched a desk. The desk was stable.,factive,0,1,19.348957
18366,I doubt that Susan scratched a desk. The desk was stable.,factive,0,0,19.796705
18367,I know that Susan scratched a desk. It was stable.,factive,1,1,16.512459
18367,I doubt that Susan scratched a desk. It was stable.,factive,1,0,16.865562
18368,I know that Chris scratched a desk. The desk was attached to the floor.,factive,0,1,23.072025
18368,I doubt that Chris scratched a desk. The desk was attached to the floor.,factive,0,0,23.550224
18369,I know that Chris scratched a desk. It was attached to the floor.,factive,1,1,19.488844
18369,I doubt that Chris scratched a desk. It was attached to the floor.,factive,1,0,20.451326
18370,I know that Bob scratched a desk. The desk fit into the room.,factive,0,1,26.70299
18370,I doubt that Bob scratched a desk. The desk fit into the room.,factive,0,0,26.604282
18371,I know that Bob scratched a desk. It fit into the room.,factive,1,1,20.080181
18371,I doubt that Bob scratched a desk. It fit into the room.,factive,1,0,20.544666
18372,I know that Thomas scratched a desk. The desk stood out.,factive,0,1,20.565033
18372,I doubt that Thomas scratched a desk. The desk stood out.,factive,0,0,20.883186
18373,I know that Thomas scratched a desk. It stood out.,factive,1,1,15.555954
18373,I doubt that Thomas scratched a desk. It stood out.,factive,1,0,15.909856
18374,I know that James scratched a desk. The desk made the apartment homely.,factive,0,1,39.304516
18374,I doubt that James scratched a desk. The desk made the apartment homely.,factive,0,0,38.792057
18375,I know that James scratched a desk. It made the apartment homely.,factive,1,1,35.357918
18375,I doubt that James scratched a desk. It made the apartment homely.,factive,1,0,34.723423
18376,I know that Mary scratched a desk. The desk required special care.,factive,0,1,25.420572
18376,I doubt that Mary scratched a desk. The desk required special care.,factive,0,0,25.667032
18377,I know that Mary scratched a desk. It required special care.,factive,1,1,21.481976
18377,I doubt that Mary scratched a desk. It required special care.,factive,1,0,21.78717
18378,I know that Mary scratched a desk. The desk came from Asia.,factive,0,1,28.540873
18378,I doubt that Mary scratched a desk. The desk came from Asia.,factive,0,0,28.825394
18379,I know that Mary scratched a desk. It came from Asia.,factive,1,1,22.789265
18379,I doubt that Mary scratched a desk. It came from Asia.,factive,1,0,22.908213
18380,I know that Karen burned a desk. The desk was valuable.,factive,0,1,20.61527
18380,I doubt that Karen burned a desk. The desk was valuable.,factive,0,0,20.3572
18381,I know that Karen burned a desk. It was valuable.,factive,1,1,15.139282
18381,I doubt that Karen burned a desk. It was valuable.,factive,1,0,15.515959
18382,I know that James burned a desk. The desk was an antique.,factive,0,1,21.006319
18382,I doubt that James burned a desk. The desk was an antique.,factive,0,0,21.160412
18383,I know that James burned a desk. It was an antique.,factive,1,1,15.819721
18383,I doubt that James burned a desk. It was an antique.,factive,1,0,15.845783
18384,I know that Karen burned a desk. The desk was made to order.,factive,0,1,26.169758
18384,I doubt that Karen burned a desk. The desk was made to order.,factive,0,0,25.669886
18385,I know that Karen burned a desk. It was made to order.,factive,1,1,20.665945
18385,I doubt that Karen burned a desk. It was made to order.,factive,1,0,20.913986
18386,I know that Barbara burned a desk. The desk was stable.,factive,0,1,20.629772
18386,I doubt that Barbara burned a desk. The desk was stable.,factive,0,0,20.229336
18387,I know that Barbara burned a desk. It was stable.,factive,1,1,17.041704
18387,I doubt that Barbara burned a desk. It was stable.,factive,1,0,17.093693
18388,I know that Karen burned a desk. The desk was attached to the floor.,factive,0,1,23.543226
18388,I doubt that Karen burned a desk. The desk was attached to the floor.,factive,0,0,23.327227
18389,I know that Karen burned a desk. It was attached to the floor.,factive,1,1,19.920362
18389,I doubt that Karen burned a desk. It was attached to the floor.,factive,1,0,20.577871
18390,I know that Richard burned a desk. The desk fit into the room.,factive,0,1,26.687906
18390,I doubt that Richard burned a desk. The desk fit into the room.,factive,0,0,26.339014
18391,I know that Richard burned a desk. It fit into the room.,factive,1,1,19.787424
18391,I doubt that Richard burned a desk. It fit into the room.,factive,1,0,20.443336
18392,I know that Thomas burned a desk. The desk stood out.,factive,0,1,21.198433
18392,I doubt that Thomas burned a desk. The desk stood out.,factive,0,0,21.216644
18393,I know that Thomas burned a desk. It stood out.,factive,1,1,16.365509
18393,I doubt that Thomas burned a desk. It stood out.,factive,1,0,16.547968
18394,I know that Mary burned a desk. The desk made the apartment homely.,factive,0,1,39.515476
18394,I doubt that Mary burned a desk. The desk made the apartment homely.,factive,0,0,38.95119
18395,I know that Mary burned a desk. It made the apartment homely.,factive,1,1,35.65962
18395,I doubt that Mary burned a desk. It made the apartment homely.,factive,1,0,35.330788
18396,I know that Mary burned a desk. The desk required special care.,factive,0,1,25.30138
18396,I doubt that Mary burned a desk. The desk required special care.,factive,0,0,25.029676
18397,I know that Mary burned a desk. It required special care.,factive,1,1,21.341206
18397,I doubt that Mary burned a desk. It required special care.,factive,1,0,21.232868
18398,I know that Bill burned a desk. The desk came from Asia.,factive,0,1,28.471178
18398,I doubt that Bill burned a desk. The desk came from Asia.,factive,0,0,28.178541
18399,I know that Bill burned a desk. It came from Asia.,factive,1,1,22.540806
18399,I doubt that Bill burned a desk. It came from Asia.,factive,1,0,22.463827
18400,I know that Mary assembled a bench. The bench was valuable.,factive,0,1,20.084953
18400,I doubt that Mary assembled a bench. The bench was valuable.,factive,0,0,21.557434
18401,I know that Mary assembled a bench. It was valuable.,factive,1,1,15.311533
18401,I doubt that Mary assembled a bench. It was valuable.,factive,1,0,16.555624
18402,I know that Thomas assembled a bench. The bench was an antique.,factive,0,1,20.448074
18402,I doubt that Thomas assembled a bench. The bench was an antique.,factive,0,0,21.763626
18403,I know that Thomas assembled a bench. It was an antique.,factive,1,1,17.035767
18403,I doubt that Thomas assembled a bench. It was an antique.,factive,1,0,18.24759
18404,I know that Michael assembled a bench. The bench was made to order.,factive,0,1,21.04049
18404,I doubt that Michael assembled a bench. The bench was made to order.,factive,0,0,22.72274
18405,I know that Michael assembled a bench. It was made to order.,factive,1,1,18.907684
18405,I doubt that Michael assembled a bench. It was made to order.,factive,1,0,20.205997
18406,I know that Jessica assembled a bench. The bench was stable.,factive,0,1,18.190565
18406,I doubt that Jessica assembled a bench. The bench was stable.,factive,0,0,18.97363
18407,I know that Jessica assembled a bench. It was stable.,factive,1,1,15.847266
18407,I doubt that Jessica assembled a bench. It was stable.,factive,1,0,16.804482
18408,I know that Chris assembled a bench. The bench was attached to the floor.,factive,0,1,23.018635
18408,I doubt that Chris assembled a bench. The bench was attached to the floor.,factive,0,0,25.01979
18409,I know that Chris assembled a bench. It was attached to the floor.,factive,1,1,21.855839
18409,I doubt that Chris assembled a bench. It was attached to the floor.,factive,1,0,23.427704
18410,I know that Linda assembled a bench. The bench fit into the room.,factive,0,1,24.958225
18410,I doubt that Linda assembled a bench. The bench fit into the room.,factive,0,0,25.522274
18411,I know that Linda assembled a bench. It fit into the room.,factive,1,1,19.8842
18411,I doubt that Linda assembled a bench. It fit into the room.,factive,1,0,20.739677
18412,I know that Linda assembled a bench. The bench stood out.,factive,0,1,17.972612
18412,I doubt that Linda assembled a bench. The bench stood out.,factive,0,0,18.861816
18413,I know that Linda assembled a bench. It stood out.,factive,1,1,15.528162
18413,I doubt that Linda assembled a bench. It stood out.,factive,1,0,16.57286
18414,I know that Joseph assembled a bench. The bench made the apartment homely.,factive,0,1,41.16238
18414,I doubt that Joseph assembled a bench. The bench made the apartment homely.,factive,0,0,42.567383
18415,I know that Joseph assembled a bench. It made the apartment homely.,factive,1,1,39.354874
18415,I doubt that Joseph assembled a bench. It made the apartment homely.,factive,1,0,39.81048
18416,I know that Elizabeth assembled a bench. The bench required special care.,factive,0,1,24.844852
18416,I doubt that Elizabeth assembled a bench. The bench required special care.,factive,0,0,25.708015
18417,I know that Elizabeth assembled a bench. It required special care.,factive,1,1,21.557507
18417,I doubt that Elizabeth assembled a bench. It required special care.,factive,1,0,21.684166
18418,I know that Susan assembled a bench. The bench came from Asia.,factive,0,1,25.813917
